Name,Website,Emails
Super Benjy's Potatoes Taco & Grill,http://fb.com/SuperBenjys,
Munchy's,https://m.facebook.com/Munchys2019/,
El Coral Pescadería,http://www.elcoralrestaurante.com/,
Gratinado,http://www.gratinado.com/,
A Fuego Bar & Restaurant,http://afuegopr.com/,
Pirilo Pizza Rustica - Old San Juan,https://www.pirilopizza.com/?y_source=1_OTg1NjAzMzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Pirilo Pizza Rústica - Ocean Park,https://www.pirilopizza.com/?y_source=1_OTg1NjAzNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Kasalta,http://www.kasalta.com/,
La Coffeetera,https://lacoffeeterapr.com/,
Loíza 2050,https://m.facebook.com/Loiza2050/,
CJ'S PAPATóN,https://m.facebook.com/pages/category/Restaurant/Cjs-Papat%C3%B3n-2789661867774612/,
Don Carlos Restaurant,https://restaurantedoncarlospr.com/,
Nonna Cucina Rustica,https://nonnapr.com/,
Asao,https://www.facebook.com/asaosmokehouse,
Bebo's Café,https://www.facebook.com/pages/category/Caribbean-Restaurant/Bebos-Cafe-271502216255394/,
El Lelolai Bar & Cuisine,https://www.facebook.com/profile.php?id=100067005841469&mibextid=ZbWKwL,
Chalan's Restaurant Carnes y Mariscos,https://www.facebook.com/Chalans-Restaurant-247039775839510/,
Rancho El Desahogo,https://m.facebook.com/Rancho-El-Desahogo-315399008802504/,
La Casita Restaurant by Chef Javier,https://linktr.ee/lacasitabychefjavier,
El Zorzal,https://www.facebook.com/elzorzal.ciales?mibextid=LQQJ4d,
Under The Mango Rest,https://www.facebook.com/Underthemango/,
Tío Pepo Cantina Mexicana,https://m.facebook.com/floracantinamexicana/posts/,
Serafina San Juan Restaurant,http://serafinasj.com/order,
The Atlantic at The Tryst,https://wickedlily.com/,
Q’Rico Brunch & Restaurant,https://www.qricobrunchandrestaurant.com/,
El Mazdero Creative Food,https://www.facebook.com/El-Mazdero-Burger-Creative-Food-111016083853585/,
Rellenos,https://www.facebook.com/rellenospr,
Grill House Bar & Grill,https://www.facebook.com/grillhousecidra/,
Nonna's Pizza a Leña,http://www.facebook.com/nonnaspizzabar,
Lucio's Restaurant,https://m.facebook.com/Lucios-Restaurant-165750666805676/,
El Batey de Pajú #3,https://www.facebook.com/El-Batey-De-Paj%C3%BA-3-110080771153978/,
Aldeana,https://www.aldeanapr.com/,
La Terraza Bar & Tapas,https://m.facebook.com/laterrazabarandtapas/,
El Bambú Bar & Grill,https://www.motelbambupr.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZCPrvq2Cy12qMGGuzF_h0rRjUWbCHUkXZW5xxZI00I1APcJCOiT-kDubY_aem_Acy4e85GE8usjcdOSxdP-8Z-nXdbboi4yx10NdSaQprM_Dp3sPMIckFqkacFqSz8YZkrdk32A2RcBAsNHn7bfMsz,
Q'RICO CAFÉ,https://qricocafe.wixsite.com/brunch,
El Mexicano,https://www.facebook.com/pages/El-Mexicano/110552382335974,
Aromas Terrace,https://www.facebook.com/Aromas-Terrace-By-Chef-Pascual-Cordero-676585572360477/,
Fritangas PR,http://www.facebook.com/fritangaspr,
Épocas Coffee Bar,https://www.facebook.com/epocascoffeebar/,
Larita’s Cocina Creativa,https://m.facebook.com/Larita-Cocina-Creativa-113672143753518/,
Placeres del Mirador,http://placeresdelmirador.com/,
Mas Abajo,https://www.facebook.com/masabajocoamo,
La Ceiba,https://www.facebook.com/laceiba.coamo/,
Carnaval Restaurant and Bar,https://www.facebook.com/carnavalrestaurantandbar/,
Piel Canela Café,https://www.facebook.com/pielcanelacafepr?mibextid=ZbWKwL,
Sopa Grill,http://www.sopagrill.com/,
D' Pueblo Con Savor,https://www.facebook.com/people/DPueblo-con-Sabor/100057225799607/,
La Gota de Rojas,https://m.facebook.com/LaGotadeRojasCoamo/,
La Gran Guitarra,https://instagram.com/laguitarrapr?igshid=NzAzN2Q1NTE=,
PJ’s Bar & Grill,https://www.facebook.com/aqtecomes2/,
Aventura 4x4 con Sabor a Campo,https://www.facebook.com/aventura4x4coamo/,
Patria Fondita Criolla Creativa,https://www.facebook.com/PatriaFonditaCriolla/,
¿Mami que hay pa' comer?,http://facebook.com/lamadredelospasteles,
Delicias Del Trovador,https://www.facebook.com/mercadosanblas/,
El Más allá Pikabar,https://www.facebook.com/elmasallapikabar/,
Horacio's Pizza,http://pizzeriaspr.com/coamo/horacios-pizza.html,
Viejito Fit Nutrition,https://www.instagram.com/viejito_fit_nutrition?igsh=MTdpM2p6Z3M1a3Q4Zw%3D%3D&utm_source=qr,
Pinchera el Bacalaote,https://m.facebook.com/Pincheraelbacalaote,
The Taco Maker,http://www.tacomaker.com/,
Burger King - Barrio Pueblo,https://www.burgerkingpr.com/,
Colmado Cafetín Berrios,https://www.facebook.com/Colmado-cafet%C3%ADn-Berrios-1212476622149216/,
100 x 35 Boricua Coffee Shop,https://m.facebook.com/100xtreintay5,
Comerio Fried Chicken,https://m.facebook.com/Comer%C3%ADo-Fried-ChickenCFC-275311065821747/,
Los Cobitos,https://www.facebook.com/Loscobitossportbar/,
El Rancho de Don Nando,https://www.facebook.com/RanchoDonNando/,
Alfonsina Mexican Fusion By Chef Nicole,https://www.facebook.com/profile.php?id=100083374170872,
Friend's Burger and Beer Express,https://www.facebook.com/friendsburgerandbeerexpress/,
Calichi Gastrobar,https://www.calichigastrobar.com/,
Tetitas de Cielo,http://www.facebook.com/Tetitasdecielo,
Burger King,https://www.burgerkingpr.com/,
Hotel Media Luna,https://www.facebook.com/HotelMediaLunaComerio/,
Kings Restaurant,https://www.facebook.com/Kingsrestaurantpizzeriaandbakery/,
Jibaritos Pizza,https://www.facebook.com/profile.php?id=100008994668013&fref=search&__tn__=%2Cd%2CP-R&eid=ARARnpNEu9on29g9nRLdsDbOKktz1KVdmIb8Ye4bof9lmKQpcAnU5kr7eMY9WmbHWIjW4TsoQwdqFcdc,
Comerio taste,https://www.facebook.com/tro.taste,
El Puesto Pizzería & Sport Bar,https://m.facebook.com/elpuestopizzeriasportbar,
Archi COROZAL,https://www.facebook.com/archicorozal/,
El Gran Café,http://elgrancafepr.com/,
La Casita Grill,https://m.facebook.com/pages/La-Casita-Grill/778170012388210,
Nori Tako,https://www.facebook.com/Nori-Tako-121344739260590/,
Hangover Bar & Kitchen,https://www.instagram.com/hangover.pr?igsh=cmRkeTRoNTN4b281&utm_source=qr,
Cafe Museo El Yagrumo,https://m.facebook.com/cafemuseoelyagrumo/,
Platanéalo,https://facebook.com/todoconplatano/,
Church's Texas Chicken,http://www.churchspr.com/,
La Guinea,http://www.restlaguinea.com/,
Hacienda Tranquilidad,https://www.facebook.com/haciendatranquilidadpr,
Campo Adentro,https://www.facebook.com/Campo-Adentro-Rest-1707895329493925/,
Centro Recreativo El Jibaro,https://www.facebook.com/El-Mazdero-Burger-Creative-Food-111016083853585/,
El Gustazo Grill,https://www.facebook.com/elgustazogrillcorozal/,
Tropezón Del Cano 780,https://m.facebook.com/Tropezon-Del-Cano-780-1066877286686386/?ref=bookmarks,
Zaco's Tacos Restaurant,http://zacostacos.com/,
JJ Grill & Bar,https://www.facebook.com/groups/475980992445650/user/100095022780259/,
La Pista Cafe Restaurante,https://www.facebook.com/profile.php?id=100076401996763&mibextid=2JQ9oc,
Heather's Pizza,http://pizzeriaspr.com/culebra/heathers-pizza.html,
Blac Flamingo Coffee,http://facebook.com/blacflamingocoffee,
GoYuca Culebra,http://goyuca.com/,
La Jíbara - Pizzeria Creativa,http://lajibarapizzeriacreativa.com/,
Culebra Coffee,https://www.facebook.com/culebracoffee/,
CARACOLES RESTAURAN KIOSCO #1,https://www.facebook.com/profile.php?id=100057026066889&mibextid=ZbWKwL,
El Navegante de Culebra,https://www.foxyisland.com/navegante,
Club Seabourne,https://clubseabourne.com/,
Culebra Beach Villas,http://www.culebrabeachrental.com/,
Culebra National Wildlife Refuge,https://www.fws.gov/refuge/Culebra/,
Culebra Casita Tropical Guesthouse,http://www.casitatropical.com/,
Ulala Culebra,http://www.ulalaculebra.com/,
Aleli Cottages,https://alelicottagesculebrapr.com/,
Choco’s Bronco Rental,https://www.chocosbroncorental.com/,
Kikita Beach House,https://www.kikitabeachhouse.com/,
Great Taste,https://www.facebook.com/profile.php?id=100077918476756&mibextid=ZbWKwL,
La Terraza,http://www.laterrazadorado.com/,
Cayo Caribe - Dorado,https://www.cayocaribe.com/,
La Vaca Enfurecida,https://m.facebook.com/pages/category/Bar---Grill/La-Vaca-Enfurecida-Bikers-Bar-and-Rest-611780349016121/posts/,
Limo Viejo Beach,https://m.facebook.com/pages/category/Bar---Grill/Limo-Viejo-Beach-Dorado-571483719727208/,
La Esquina del Almendro,https://www.facebook.com/EsquinaDelAlmendro,
Pirilo Pizza Rústica,https://www.pirilopizza.com/?y_source=1_OTg1NjAzODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
KGB Dorado: Kitchen Gallery Bistro Dorado,https://www.opentable.com/r/kgb-kitchen-gallery-bistro-reservations-dorado?restref=1238365&lang=en-US&ot_source=Restaurant%20website,
El Meson Sandwiches (Doramar Plaza),https://www.elmesonsandwiches.com/,
Lola's Beach Restaurant,https://www.facebook.com/elcarretondelola/,
"La Pachanga, Dorado",https://lapachangarest.com/,
Flor de Sal,https://www.marriott.com/en-us/dining/restaurant-bar/sjudo-dorado-beach-a-ritz-carlton-reserve/6897927-flor-de-sal.mi,
Casita Guavate - Dorado,http://casitaguavate.com/,
Lula's Burger Bar & Grill,https://m.facebook.com/lulasburgerdorado/,
La Ventana De Kikita,https://m.facebook.com/La-Ventana-De-Kikita-706977749680853/,
Don Tako Cantina Mexicana,https://m.facebook.com/dontakodorado/,
Metropol Restaurant,http://metropolrestaurant.com/,
Chili's Grill & Bar,https://chilispr.com/menu/,
Melolaika Burger,https://www.facebook.com/MeLoLaiKaBurger?mibextid=ZbWKwL,
The Winery Outlet Dorado,http://www.thewineryoutlet.com/,
El Ladrillo,http://www.elladrillorest.com/,
Vagón Dorado,https://www.ilovevagon.com/,
ROMBO Asador Playero,https://www.facebook.com/ROMBO-Asador-Playero-105440391176250,
Sushi Kytto Bar,http://sushikyttobar.com/,
Grappa,http://grappapr.com/,
Applebee's Grill + Bar,https://restaurants.applebees.com/en-us/pr/dorado/plaza-dorado-shopping-center-100123?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=100123&utm_content=website,
La Villa De Lester,https://m.facebook.com/pages/category/Latin-American-Restaurant/La-Villa-De-Lester-Restaurant-817133555032269/,
"La Chama, venezuelan experience",https://www.facebook.com/pages/?category=your_pages&ref=bookmarks,
Puttanesca,https://www.puttanescapr.com/,
Nolo's Fried Chicken & Chinese,https://www.nolosfriedchicken.com/,
China Garden,https://m.facebook.com/pages/China-Garden-Dorado/112873202190346,
El Monchoso’s Grill,http://facebook.com/elmonchososgrill,
Popeyes Louisiana Kitchen,http://www.popeyes.com/,
Faccio Pizza,http://www.facciopizza.com/,
Martin's BBQ,http://www.martinsbbqpr.net/,
GardenSushi,https://m.facebook.com/GardenSushiDorado/,
"The Yellow Door, Coffee & Ice Cream Shop",https://instagram.com/theyellowdoorpr,
El Spot del Colombiano,https://www.facebook.com/El-Spot-Del-Colombiano-104787988118925/,
El Mesón Sandwiches (Fajardo),http://www.elmesonsandwiches.com/,
La Estación,https://www.laestacionpr.com/,
Pasion por el Fogon,http://www.pasionporelfogon.net/,
Tijuana's Bar & Grill,http://www.tijuanasbarandgrill.com/,
Harbor Cafe Isleta Marina,https://www.facebook.com/HarborCafeIM,
Restaurante El Yate,http://www.elyatepr.com/,
Picadillo Bistro,https://www.instagram.com/picadillobistro/,
El Kapi Sandwich,https://m.facebook.com/elkapisandwich,
Kalizo Puerto Rican Cuisine,http://www.kalizorestaurant.com/,
Rincon Del Faro,https://www.instagram.com/rincondelfarofajardo/,
Restaurante Naiboa,http://www.naiboarestaurant.com/,
Blessed Mornings,https://instagram.com/blessedmorningspr?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qr,
Café Playero,https://cafeplayero.com/store/,
Brunchy's,https://m.facebook.com/brunchyspr/,
The House of Pastelillos,http://www.thehouseofpastelillos.com/,
Pizzarant,https://www.facebook.com/pizzarant?mibextid=ZbWKwL,
Las Brisas Courtyard Cafe,https://www.conquistadorresort.com/,
Punto Latino,https://m.facebook.com/rest.puntolatinopuertorico/,
El Bohio,https://m.facebook.com/El-Bohio-Restaurant-1488632788056401/,
La Parada,https://m.facebook.com/pages/category/Fast-Food-Restaurant/La-Parada-420529208285143/,
Estrella del Norte Fajardo,https://m.facebook.com/Estrella-del-Norte-211568072213800/,
Pescadería Don Candi,https://m.facebook.com/pescaderiadoncandi/,
Don Fausto Pizza & Grill Restaurant,https://www.facebook.com/Don-Fausto-Pizza-Grill-Restaurant-Fajardo-Renaissance-Villa-Marina-108502911589442/menu,
La Esquina del Pirata,https://m.facebook.com/esquinadelpirata/,
BUTAQUE Tex-Mex-Food Fajardo,https://butaquerestaurants.com/,
El Lechón Ardiente,https://m.facebook.com/pages/category/Cafe/El-Lech%C3%B3n-Ardiente-Caf%C3%A9-1502292473427029/,
Mr. Pollo,https://www.instagram.com/mr.pollobbq/,
Açaí Express Fajardo,http://acaiexpress.com/,
Pikadera - El Rey de las Bolitas de Queso,https://www.facebook.com/La-Pikadera-1537055189896362/,
VerdeMar Gastro Juice Bar,https://instagram.com/verdemargastrojuicebar?igshid=MjEwN2IyYWYwYw==,
7 Seas Food Park,https://sevenseasfoodpark.com/,
Sizzler,https://www.grupocolongerena.com/sizzler,
El Conquistador Resort,https://www.conquistadorresort.com/,
The Ossobuco,http://www.tripadvisor.com/Restaurant_Review-g635965-d1735827-Reviews-The_Osso_Buco-Luquillo_Puerto_Rico.html,
Bistro del Mar,http://bistrodelmarpr.com/,
The Blue Iguana,http://fajardoinn.com/,
El Chinchorro de Tía Manin,https://m.facebook.com/elchinchorrodetiamanin/?ref=page_internal&mt_nav=0,
Rincón del Sabor,https://m.facebook.com/pages/category/Restaurant/Rincon-del-Sabor-Luquillo-671205386583209/,
El Parrilla,http://www.facebook.com/elparrillarest,
El Kampestre,http://www.elkampestre.com/,
Pura Vida Food & Fun,https://www.facebook.com/PVRest/,
SABORES Catering & EVENT PLANNER,http://www.saborescatering.com/,
Carlito's Pizza,http://pizzeriaspr.com/florida/carlitos-pizza.html,
The EDGE Lakefront Restaurant and Bar,https://www.instagram.com/the_edge_lakefront/,
El Vagón Criollo,https://www.facebook.com/profile.php?id=61552189495696,
Infinity Nutrition_Magueyes,https://instagram.com/infinity_nutrition.magueyes?r=nametag,
Aldo's Italian Pizza,https://spark.adobe.com/page/acnwHJKoXImYi/,
Copamarina Beach Resort & Spa,http://www.copamarina.com/,
Trasiego Sea Food Restaurant,https://www.facebook.com/Trasiego-Sea-Food-2078337522399263/,
El Desafío Bar & Grill,https://www.facebook.com/ElDesafioBarGrill,
Guabairo... Pitaste?,https://www.facebook.com/Guabairo-Pitaste-108818077930078/?ref=py_c,
Pizzeria La Joya,http://pizzeriaspr.com/guanica/pizzeria-la-joya-guanica.html,
Bocados Tamara y Algo Más,https://m.facebook.com/BocadosTamaraYAlgoMas/,
Las Palmas Restaurant at Copamarina,https://www.copamarina.com/taste/las-palmas-restaurant,
Rincon Tropical,https://onlineorder.pvot.com/RinconTropical,
El Tintico Colombiano,https://el-tintico-colombiano.negocio.site/?utm_source=gmb&utm_medium=referral,
El Badén,https://www.facebook.com/pages/El-Baden-Playa-Santa/183476528867186,
Jenu's Pizza,http://www.jenuspizza.com/,
Burger King,https://www.burgerkingpr.com/,
Parador Guánica 1929,http://www.guanica1929.com/,
Mike's Steak House,https://www.facebook.com/MikesSteakhouse3582/,
El Paladar Bar & Grill,https://www.facebook.com/paladarBG/,
Restaurante Alexandra,http://www.copamarina.com/taste,
La Guagua de las Mazorcas,https://m.facebook.com/LaGuaguaDeLasMazorcas/,
Georgie's Jr. Pinchos,https://www.facebook.com/georgie.pinchos,
Caños Pizza,http://pizzeriaspr.com/guanica/canos-pizza-guanica.html,
Lupito's,http://facebook.com/pages/category/Tex-Mex-Restaurant/Lupitos-Restaurant-1493161340969919,
El Patio de La Jamaca - La Parguera,http://www.lajamacapr.com/menu,
Oceano Sport Bar,https://barsluxury.blogspot.com/,
Sweetfire Hub,https://roampuertorico.com/food-and-drinks/sweetfire-hub-review,
Yí Restaurant,https://www.facebook.com/profile.php?id=100088145139223,
Carlito's Kitchen,https://m.facebook.com/carlitoskitchenEnsenada/,
Epicentro Mofongo & grill,https://www.facebook.com/epicentroguanica?mibextid=ZbWKwL,
Dulce's Pinchos y algo mas,https://www.facebook.com/profile.php?id=100077637867643&mibextid=ZbWKwL,
Pinchos 116,https://m.facebook.com/pinchos116/,
Burger Kitchen PR,http://www.burgerkitchenpr.com/,
La Vida,https://m.facebook.com/lavida.pr/,
Mojito Grill & Sport Bar,http://www.mojitopr.com/,
El Balcón De Gerald,https://www.facebook.com/ElBalconDeGerald/,
El Mesón Sándwiches (Guayama),https://www.elmesonsandwiches.com/,
Cuchilandia López,http://www.facebook.com/cuchilandialopez,
La Perla Oriental,https://www.facebook.com/laperlaorientalguayama,
Tropi Shack,http://airbnb.com/h/magnolia-apt,
La Guasima,https://www.facebook.com/restlaguasimaguayama?mibextid=ZbWKwL,
Church's Chicken,http://www.churchspr.com/,
El Arcoiris Restaurante,https://www.elarcoirisrestaurante.com/,
Patio's Bar and Grill,https://barsluxury.blogspot.com/,
Casa México,https://infopaginas.com/b/guayama/casa-mexico,
Otoro Sushi,https://www.otoropr.com/,
King's Pizza Guayama,http://pizzeriaspr.com/guayama/kings-pizza.html,
Church's Chicken,http://www.churchspr.com/,
Escape by De Fiesta,https://www.facebook.com/Defiestareastaurant/,
RINCON CRIOLLO,https://www.facebook.com/Rincon-Criollo-111334257801967/,
El Tropezon Bar & Rest,https://www.facebook.com/profile.php?id=100095604847813&mibextid=ZbWKwL,
Açaí Express,https://acaiexpress.com/,
FORNAIO Fine Gastronomy,https://www.fornaiopr.com/,
Lucía's Brunch & Gastro Bar,https://instagram.com/granbahiarestaurant,
Fusión D Aqui,https://www.facebook.com/chefverdejo,
La Vía del Chicharrón,http://www.facebook.com/laviadelchicharronaguirre,
Puerta al Sol,https://www.facebook.com/profile.php?id=100084024918107&mibextid=LQQJ4d,
Sizzler | Plaza Las Américas,https://www.grupocolongerena.com/sizzler,
El Obrero,https://www.facebook.com/restelobrero,
Chinese Food Asahi Sushi Bar,https://www.facebook.com/asahipuertorico/,
El Hipopótamo,https://www.facebook.com/elhipopotamorestaurant,
El Mesón de Jimmy,https://www.facebook.com/El-Meson-De-Jimmy-106770204294679/,
SuperMax - Caparra,https://www.supermaxonline.com/,
El Balcón del Capitán,https://m.facebook.com/elbalcon.delcapitan/,
Terraza Mía,https://www.facebook.com/Terraza-M%C3%ADa-100596832137900,
Ladi's Place,http://www.ladisrestaurant.com/,
Mar de la Tranquilidad,https://m.facebook.com/MarDelaTranquilidad21/,
TROVA Coastal Kitchen - Wyndham Palmas Resort,http://www.wyndhampalmas.com/trova,
Restaurante El Sargazo,https://www.facebook.com/restauranteelsargazo/,
Restaurante La Guardarraya,https://www.laguardarraya.com/,
Sazón Boricua-Guayanilla,https://www.facebook.com/profile.php?id=100083162925058&mibextid=rS40aB7S9Ucbxw6v,
Portal 17 Gastronomic Cross Station,https://www.facebook.com/portal17guayanilla?mibextid=ZbWKwL,
El Triangulo Sea Food 1,https://www.facebook.com/trianguloseafood1,
Taburete bar and grill,https://www.facebook.com/eltaburete.barandgrill/,
El Ventorrillo que Iso el,https://www.facebook.com/El-Ventorillo-Que-Iso-el-158628611441619/,
Costa Bahia Hotel & Convention Center (Guayanilla),http://www.costabahiaguayanilla.com/,
Blau Pizza & Beer,https://www.facebook.com/BLAUPIZZABEER/,
PIKAYJUYE Boricua Bar & Grill,https://www.facebook.com/lacasadeloscorreyeguas,
Marepas,http://marepaspr.com/instagram,
Frappe Rumba Guayanilla,https://www.facebook.com/profile.php?id=100081673129082&mibextid=LQQJ4d,
Pulpo's Bar,https://www.facebook.com/pulposbarguayanilla?mibextid=b06tZ0,
Los Monchis,https://www.facebook.com/profile.php?id=100090234803213&mibextid=LQQJ4d,
Pa' Fello Sport Bar,https://barsluxury.blogspot.com/,
Burger King,https://www.burgerkingpr.com/,
El Nuevo Farito,https://www.facebook.com/saltandseadaiquiri?mibextid=LQQJ4d,
Halley’s Brunch & Dinner,https://instagram.com/halleysbrunch,
Jo-King,https://www.facebook.com/Jo-King-Restaurante-Chino-459534364809154/,
Cayo Caribe - San Patricio,https://www.facebook.com/CayoCaribe/,
Thon Thai,http://www.thonthai.com/,
Kerepakupai Vená Food truck,https://www.instagram.com/foodtruckvenezuelaenpr,
J&M FINE LUNCH,https://order.online/business/jm-fine-lunch-12974684,
Burger King,https://www.burgerkingpr.com/,
Church's Chicken,http://www.churchspr.com/,
Custom burger & smash,https://instagram.com/customburgerpr_smash?igshid=OGQ5ZDc2ODk2ZA==,
EL 3 MENDO,https://www.facebook.com/EL3Mendo-111542551326354/,
Taki Taki,http://facebook.com/takitaki_18,
El Churry - Roosevelt,https://elchurry.com/,
La Bodega Vasca,https://www.facebook.com/labodegavascapr/,
Shiraz PR - Guaynabo,https://www.facebook.com/shirazpr,
Tierra del Fuego,http://tierradelfuegosteakhouse.com/,
Huachinango,https://www.facebook.com/huachinangopr/,
Julietta Trattoria,http://www.juliettatrattoria.com/,
Wilo Eatery and Bar,http://www.wilobenet.com/,
Cacio e Pepe,http://cacioepepepuertorico.com/,
Burger Social Garden Hills,https://www.eatburgersocial.com/,
Ponte Fresco,https://order.online/online-ordering/business/ponte-fresco-325699/,
Cappadocia Turkish Kitchen,https://www.facebook.com/cappadociapr/,
El Mesón Sandwiches (San Patricio),http://www.elmesonsandwiches.com/,
Burrito Social,https://www.burritosocial.com/guaynabo,
5 de Mayo (Guaynabo),http://facebook.com/5demayopr,
Bottles,http://www.bottlespr.com/menu.html,
Ibiza Bar & Restaurant,https://ibizabarrest.com/,
Glotons PR,https://instagram.com/glotons.pr,
Martin's BBQ,http://www.martinsbbqpr.net/,
Wings 'N More,https://www.facebook.com/wingsnmorepr/,
La Esquina Gastrobar,https://www.facebook.com/laesquinagastrobar,
The Taco Maker,http://www.tacomaker.com/,
El Taller Tacos de Diseño,https://eltallertacos.com/,
Chili's,https://chilispr.com/menu/,
El Viejo Almacén - Guaynabo,https://www.facebook.com/elviejoalmacenpuertorico,
Faccio Pizza,http://www.facciopizza.com/,
Trattoria il Buongustaio,https://www.facebook.com/buongustaioguaynabo/,
Tres Puntos,https://www.trespuntosrba.com/,
"The Yellow Door, Coffee & Ice Cream Shop",https://linktr.ee/theyellowdoorpr,
Dunbars Restaurant,http://www.facebook.com/dunbarspr,
Denny's,http://www.dennyspr.com/,
Arby's,http://arbys.pr/,
Paladar Criollo Restaurant,https://m.facebook.com/PaladarCriolloRest/,
LongHorn Steakhouse,https://www.grupocolongerena.com/longhorn,
BurgerFi,http://www.burgerfipr.com/,
Tijuana's Bar & Grill,http://www.tijuanasbarandgrill.com/,
Euromotion Bar & Grill,https://www.facebook.com/Euromotion-Bar-Grill-107594541164077/,
Paulina Escanes Restaurant,https://www.paulinaescanes.com/,
Nacionsushi I Puerto Rico,https://nacionsushi.com/pr/,
Piccolino Cocina Italiana,https://www.instagram.com/piccolino.pr/,
Argento Restaurante Argentino,https://facebook.com/argentorest/,
Olive Garden Italian Restaurant,https://www.grupocolongerena.com/olive-garden,
Buns Burger Shop,http://www.bunsburgershop.com/,
Marisquería Pez Dorado,http://pezdoradopr.com/,
Hazel Bar San Patricio,https://m.facebook.com/hazelbarpr/,
Lleras Gastrobar,http://www.llerasgastrobar.com/,
Mesa 364,https://chefpineiro.com/mesa-364/,
Pollo Tropical,http://www.pollotropicalpr.com/,
La Parrilla Argentina,http://www.laparrillaargentina.com/,
Wendy's,http://www.wendys.com/,
Church's Chicken,http://locations.churchs.com/pr,
Al Buen Gusto,https://facebook.com/albuengustopr,
Marco's Pizza,https://www.marcos.com/,
El Mesón Sandwiches (Guaynabo),http://www.elmesonsandwiches.com/,
La Habichuela Guisá,https://lahabichuelaguisa.com/,
BurgerFi,https://www.burgerfipr.com/,
OPA! Greek Kouzina | Guaynabo,http://facebook.com/OPAGreekPR,
Callejeros - Guaynabo,https://m.facebook.com/callejerosmxpr/?_se_imp=0Lj50TXXrFS88iHkl,
Miraflores 19,http://miraflores19online.shopsettings.com/,
El Garden,http://www.elgardenguaynabo.com/,
Unidos Korean BBQ & Ramen House,https://unidoskoreanbbq.com/,
Fu Yiu,https://m.facebook.com/pages/category/Business-Service/Fu-Yiu-1210260589044742/,
Burbujas by René,https://m.facebook.com/burbujasbyrene/,
Anime のRyōri,https://www.instagram.com/anime_ryori/,
Taiki,https://www.restaurantetaiki.com/,
Tía,http://www.tiacocina.com/,
Açaí Express,https://acaiexpress.com/,
OMRKT FARM TO TABLE (Guaynabo),https://eatomrkt.com/guaynabo/,
Tinto Y Blanco,http://www.sal.pr/place/tinto-y-blanco/,
Fong's Cream,https://m.facebook.com/fongscream/,
Bori Vegan Guaynabo,https://www.doordash.com/store/24927707?utm_source=mx_share,
Fugazzetta Brick Oven Pizza,https://m.facebook.com/pages/category/Pizza-Place/Fugazzeta-Brick-Oven-Pizza-187123115385878/,
La Frontera Tacos,https://m.facebook.com/profile.php?id=1719236551636443&ref=content_filter,
Church's Chicken,http://www.churchspr.com/,
Chilango,https://facebook.com/chilangopr,
Cervecería Takabru,http://takabru.com/,
La Nueva Sevilla,https://m.facebook.com/lanuevasevilla/,
Dipea Wings,https://order.online/business/dipea-wings-11066896,
"La Pachanga, Guaynabo",https://instagram.com/lapachangapr?igshid=YmMyMTA2M2Y=,
Clave Sol Bar & Rest.,https://www.facebook.com/Clave-Sol-Bar-Restaurant-213259932626362/,
Tripletas Para Llevar,https://www.doordash.com/es-US/store/tripleta's-on-the-go-guaynabo-27736291/,
Papelón con Limón,https://instagram.com/papelonconlimonarepas?utm_medium=copy_link,
Olé! Olé! by De Felice,https://www.oleolebydefelice.com/,
De Varona Club,http://devarona.club/,
Faccio Pizza,http://www.facciopizza.com/,
Los Almendros,https://m.facebook.com/LosAlmendrosPR/,
Church's Chicken,http://www.churchspr.com/,
Pan Castiel,http://www.pancastiel.com/,
Cuela Coffee Shop,http://cuela.coffee/,
La Fogata Outdoor Food & Drinks,https://lafogataofd.com/,
Zafra del Caribe,http://www.zafrapr.com/,
Cavas Roof Top,https://cavasrooftop-pr.com/,
Buena Vista Restaurante,https://buenavistagurabo.com/,
Casa De Campo Vista Verde,http://www.vistaverdegurabo.com/,
"Fusion Coffee, Brunch & Restaurant",https://www.facebook.com/fusionbreadcoffee,
Burrillos Gurabo,https://www.burrillos.love/restaurante/gurabo,
Otra Cosa Bar & Rest,http://facebook.com/otracosagurabo,
La Nachera,http://lanachera.com/,
Sevilla Restaurant,http://sevillarestaurantpr.com/,
Azafrán,https://www.azafranrestaurantpr.com/,
Sweet and Heavenly Café,https://www.facebook.com/cupcakepr/,
Papaïa a la Mexicana,https://www.facebook.com/papaiaalamexicana/,
Château de la Vid,http://chateaudelavid.com/,
Señor Ceviche,https://www.instagram.com/sr_ceviche_787/,
Sorella Bistro & Cocktail Bar,http://www.sorellabistro.com/,
Patria Tierra del Mofongo,https://www.facebook.com/Patria-Tierra-del-Mofongo-255493777989804/,
Vieja Mesa,https://m.facebook.com/viejamesapr%20/%20https://www.instagram.com/viejamesa.pr?igsh=MTlveG04cWc2OXV2Ng%3D%3D&utm_source=qr,
Rest. Hacienda Acevedo,https://www.facebook.com/haciendaacevedo/,
La Kosecha,https://g.page/lakosecha?gm,
Peacock Coffee Bar,https://www.onepeacock.com/,
