Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Marys Candy Store & More,"3RWV+Q2R, Cabo Rojo, 00623, Puerto Rico",5,1,,(787) 974-7437,+1 787-974-7437,,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,"3RWV+Q2R, Cabo Rojo",,3RWV+Q2R (plus_code); Cabo Rojo (locality); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),
Panadería Torres,"2VW2+FX9, Calle Clarita, Cabo Rojo, 00623, Puerto Rico",4.4,74,,(787) 357-7555,+1 787-357-7555,,Monday: 5:00 AM – 10:00 PM; Tuesday: 5:00 AM – 10:00 PM; Wednesday: 5:00 AM – 10:00 PM; Thursday: 5:00 AM – 10:00 PM; Friday: 5:00 AM – 10:00 PM; Saturday: 5:00 AM – 10:00 PM; Sunday: 5:00 AM – 10:00 PM,,OPERATIONAL,"2VW2+FX9, Calle Clarita, Cabo Rojo",,2VW2+FX9 (plus_code); Calle Clarita (route); Cabo Rojo (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"A very well kept and stocked ""colmado"" that will serve you everything needed and prevent a trip to the supermarket.; Woman that works there today tried to charge me  4.50$ for iced tea, when I paid in other panadería 1km away 1.50$. Be careful this store try to rip tourist off; Very nice ...lots of articles..nice bar...thumbs up; Love the hot bread there.; Had to wait in line to get key for men's room??????"
Cafetín La 22,"3V9M+74V, PR-312, Cabo Rojo, 00623, Puerto Rico",4.6,5,,(787) 213-4300,+1 787-213-4300,,"Monday: 7:00 AM – 1:30 PM, 3:00 – 9:00 PM; Tuesday: 7:00 AM – 1:30 PM, 3:00 – 9:00 PM; Wednesday: 7:00 AM – 1:30 PM, 3:00 – 9:00 PM; Thursday: 7:00 AM – 1:30 PM, 3:00 – 9:00 PM; Friday: 7:00 AM – 1:30 PM, 3:00 – 9:00 PM; Saturday: 7:00 AM – 1:30 PM, 3:00 – 9:00 PM; Sunday: 7:00 AM – 12:00 PM",,OPERATIONAL,"3V9M+74V, Puerto Rico 312, Cabo Rojo",,3V9M+74V (plus_code); Puerto Rico 312 (route); Cabo Rojo (locality); Llanos Tuna (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"Friendly atmosphere.  The best cold cut sandwich anywhere for $2.50; Good place to go to chinchorreal, a quiet place.; ; ; "
La Placita La 100,"PR-100, Cabo Rojo, 00623, Puerto Rico",4.9,11,,(939) 247-6797,+1 939-247-6797,,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 10:00 AM – 3:00 PM,,OPERATIONAL,"Puerto Rico 100, Cabo Rojo",77CJ4RPW+86,Puerto Rico 100 (route); Cabo Rojo (locality); Guanajibo (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"Best market ever!! Amazing local tropical fruits and wonderful worker!! Highly recommend!!; Excellent service with a variety of fruits and vegetables, greetings, my brother, I am Cucho, do you remember your first helper hahaha and; Excellent service 👍; Excellent!; I recommend it visit it"
Colmado Mi Sueño,"3R7R+M53, Cll 8, Cabo Rojo, 00623, Puerto Rico",5,1,,(787) 203-2110,+1 787-203-2110,,Monday: 5:00 AM – 7:30 PM; Tuesday: 5:00 AM – 7:30 PM; Wednesday: 5:00 AM – 7:30 PM; Thursday: 5:00 AM – 7:30 PM; Friday: 5:00 AM – 7:30 PM; Saturday: 5:00 AM – 7:30 PM; Sunday: 5:00 AM – 7:30 PM,,OPERATIONAL,"3R7R+M53, Calle 8, Cabo Rojo",,3R7R+M53 (plus_code); Calle 8 (route); Cabo Rojo (locality); Pedernales (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),
Cabo Rojo Shopping Plaza,"3RRV+7MX, PR-100, Cabo Rojo, 00623, Puerto Rico",4.3,2216,,,,,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 11:00 AM – 5:00 PM,,OPERATIONAL,"3RRV+7MX, Puerto Rico 100, Cabo Rojo",,3RRV+7MX (plus_code); Puerto Rico 100 (route); Cabo Rojo (locality); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"Pretty good plaza to shop in, I was pleased with the amount of sales most stores had here.; Nice small little Plaza Dollar Store clothing stores Econo is also located there; Love the stores in this lineup. The supermarket is always friendly and decently priced. Always 99 is worth checking out whenever even if you don't need anything. The jewelry place on the end is extremely honest and we'll priced highly recommend this shopping center for basic needs and wants!; This is my favorite place to shop for meats. They have their own farm and the meat is always fresh and their prices are much better than other stores I shop at. Customer service is top notch.; A Convenient Stop at Cabo Rojo Shopping Plaza

I recently had the pleasure of visiting the Cabo Rojo Shopping Plaza, a charming shopping center located in the heart of Cabo Rojo. This delightful plaza offers a variety of shops and services, catering to the diverse needs of locals and tourists alike. With an Econo grocery store, a couple of banks, All Ways 99, Bargain City, and more, this plaza has become my go-to spot for everyday essentials and last-minute shopping.

One of the standout features of the Cabo Rojo Shopping Plaza is its convenience. The Econo grocery store, in particular, offers a wide selection of fresh produce, household items, and pantry staples, making it easy to pick up everything you need in one trip. The All Ways 99 and Bargain City stores are perfect for finding affordable and quality items for home, clothing, and various knick-knacks.

The plaza's layout is user-friendly, with ample parking spaces and easy navigation between stores. The banks located within the shopping center provide added convenience for those needing to take care of financial transactions or access ATMs.

However, the one minor drawback I experienced at the Cabo Rojo Shopping Plaza was the occasional delay in exiting the plaza due to the red light traffic. While it can be a bit frustrating to wait for the light to change during peak hours, I find that the convenience and variety of stores available within the plaza far outweigh this minor inconvenience.

Overall, the Cabo Rojo Shopping Plaza is a fantastic shopping destination for anyone in the area. With its array of shops and services, it's easy to see why it's a favorite among locals and visitors alike. Just remember to be patient when exiting during busy times, and you'll find that the Cabo Rojo Shopping Plaza is well worth the visit."
Mercado's Bakery Cabo Rojo,"3RJ5+FRP, Puerto Real, Cabo Rojo 00623, Puerto Rico",4.5,388,,(787) 851-3061,+1 787-851-3061,,Monday: 5:00 AM – 9:00 PM; Tuesday: 5:00 AM – 9:00 PM; Wednesday: 5:00 AM – 9:00 PM; Thursday: 5:00 AM – 9:00 PM; Friday: 5:00 AM – 9:00 PM; Saturday: 5:00 AM – 9:00 PM; Sunday: 5:00 AM – 9:00 PM,1,OPERATIONAL,"3RJ5+FRP, Puerto Real",,3RJ5+FRP (plus_code); Puerto Real (locality); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"Stuck in Puerto Real on a boat for a few days and made the short walk to this bakery several times.  Excellent fresh donuts and coffee!; Very safe. Awesome Staff.  Best place for breakfast.  Place is easy to find.  Open til 9 pm.  Had breakfast everyday during our stay in Cabo Rojo.; Decent bread, sandwiches. Very little counter food, mostly for lunch. Service is bad is like employees don't wamt to be there.; Excellent food and service!; Excellent customer service, great food and delicious pastries. The best bakery in all Puerto Rico."
Supermercado Ritamar,"XRH7+5C5, Boquerón, Cabo Rojo 00622, Puerto Rico",3.8,453,,,,,Monday: 7:15 AM – 9:00 PM; Tuesday: 7:15 AM – 9:00 PM; Wednesday: 7:15 AM – 9:00 PM; Thursday: 7:15 AM – 9:00 PM; Friday: 7:15 AM – 9:00 PM; Saturday: 7:15 AM – 9:00 PM; Sunday: 7:15 AM – 9:00 PM,,OPERATIONAL,"XRH7+5C5, Boquerón",,XRH7+5C5 (plus_code); Boquerón (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),"This supermarket is situated in a prime spot. You will find pretty much anything you'll need at this supermarket. It has a bakery next to it,making it exceptionally convenient. Great place!; They have about everything you might need. On the other hand friendliness and cleanliness are definitely not their forte.; Refrigeration is sketchy, needs a cleaning over priced, not a large selection but definitely has all the basic immediate needs. Employees are friendly and helpful. Location is great for the area it serves and it's the only local option without driving 20 mins to a supermarket.; Over the last several months they've been making great improvements to the whole organization. Brand-new laundromat, and many upgrades and expansion in the grocery store. They provide a quality service to Tourists and the community.; Really good service, the prices is little high, but the exclusive variety of liquor, rum, vodka, wine and ect. is super impressive!!!!"
Supermercado Mr. Special,"3RWV+MP8, PR-100, Cabo Rojo, 00623, Puerto Rico",4.4,1710,,(787) 851-1334,+1 787-851-1334,https://www.supermercadosmrspecial.com/,Monday: 5:00 AM – 9:00 PM; Tuesday: 5:00 AM – 9:00 PM; Wednesday: 5:00 AM – 9:00 PM; Thursday: 5:00 AM – 9:00 PM; Friday: 5:00 AM – 9:00 PM; Saturday: 5:00 AM – 9:00 PM; Sunday: 6:00 AM – 6:00 PM,,OPERATIONAL,"3RWV+MP8, Puerto Rico 100, Cabo Rojo",,3RWV+MP8 (plus_code); Puerto Rico 100 (route); Cabo Rojo (locality); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"Probably the best grocery store in Cabo Rojo. The store is conveniently located to downtown as well as to or from Buye/Boqueron/Combate beaches. There is plenty of parking, a very large grocery stop, large liquor section with a great selection of wine and also a very large bakery section where you can order custom cakes and much more. Very helpful staff and a good amount of them are big-lingual and all are friendly and always willing to help you.; I like the local Mr Special. Their store layout is pretty open and doesn't seem too overcrowded, even on really busy days. They've got lots of options and variety. Parking is always available, and with 2 entrances and exits, it's easy to get in and out. Years ago we went there because they had the quarter machines in the front and my daughter enjoyed playing on them. We sit at and share a meal in the cafeteria every once in a while. The staff always keeps the area pretty clean and encourages healthy social distancing. We've even ordered baked goods from their bakery and were very happy.; Yes they have it. Wow super clean!; Clean and well lighted. Quality of products.; Very clean and organized. A lot of chooses. Opens early."
Colmado Santa Rita,"85 C. Munoz Rivera, Cabo Rojo, 00623, Puerto Rico",3.6,8,,,,,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:30 AM – 7:00 PM,,OPERATIONAL,"85 Calle Munoz Rivera, Cabo Rojo",77CJ3VM3+VF,85 (street_number); Calle Munoz Rivera (route); Cabo Rojo (locality); Pueblo Sud (administrative_area_level_3); Cabo Rojo (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),Everything you can get in a grocery store and the prices are reasonable and the service is very good.; Well; ; ; 
Supermercado Selectos,"Carretera 102 KM 14.1, Cabo Rojo, 00623, Puerto Rico",4.4,742,,(787) 357-0052,+1 787-357-0052,,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 9:00 PM; Saturday: 6:00 AM – 9:00 PM; Sunday: 6:00 AM – 8:00 PM,,OPERATIONAL,"Carretera 102 KM 14.1, Cabo Rojo",77CJ4R89+34,Cabo Rojo (locality); Joyuda (neighborhood); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"Love it here! Always clean and friendly staff. Good variety and decent prices.; Nice parking, bad product quality. Vegetables in bad condition and spoiled custards, went back for a refund but didn’t get a full refund because we threw the spoiled portion to the trash can. Seems they don’t understand what customer service mean.; Tiny and limited selection. The store itself is small, so that makes the reduced items understandable, but still, not as much utility as could benefit such a location. Isles are too skinny and prices too high. Alas, the are not that many options in the area.; Excellent variety. Positively impressed. Went in to see if I could find something and went through the whole list. Good prices.; Nice great selection of good food"
El Super,"16950 Foothill Blvd, Fontana, CA 92335, USA",3.9,1314,,(909) 350-8691,+1 909-350-8691,https://locations.elsupermarkets.com/ca-fontana-031-000,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,,OPERATIONAL,"16950 Foothill Boulevard, Fontana",85644H58+76,16950 (street_number); Foothill Boulevard (route); Fontana (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92335 (postal_code),"It feels like an off-brand Walmart.
I felt like I was cheating on my first love Cardenas; It was a good store until customer service has gotten so poor. There is a checker who is disrespectful and a horrible employee. I don't think I'll be returning again. And I'm going to let friends and family know also. We can shop somewhere else. Some employees ruin it for everyone. I hope in the future you train employees to be respectful towards customer. Especially the checker in the photo.; BEWARE when buying food from them. I bought a chicken  tender from them and after I ate half I noticed the chicken was RAW!!! I went back to let the employees know so they can check the other chicken tenders, that they had ready to serve and the supervisor did not really care. Serving raw chicken can make someone very sick and cause food poisoning and I feel like they did not take my complaint serious at all. I think they still continued to serve the chicken tinders  even after I brought the issue to them. I will never buy food from them again!; This El Super has helpful employees.  I did a review of the El Super down the street and it sounded like all El Supers  were bad, but this El Super I would definitely return to.  Even though there was a bit of a language barrier, all the employees that I encountered did their best to help me.; Service was great.  Store is Awesome. Clean and great prices."
El Super,"3405 E Cesar E Chavez Ave, Los Angeles, CA 90063, USA",4,2399,,(323) 526-0120,+1 323-526-0120,https://locations.elsupermarkets.com/ca-los-angeles-004-000,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,,OPERATIONAL,"3405 East Cesar E Chavez Avenue, Los Angeles",85632RR5+J6,3405 (street_number); East Cesar E Chavez Avenue (route); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90063 (postal_code),"First time coming to this El Super location and it was not what I expected. Terrible service from Daniela who is the one “in charge”. Claiming the store was closed at 10:30 when it was actually 11. She has a nasty attitude and kept yelling back in forth inside the store. El super needs to do better with who they select as leaders. Please train your employee properly or do not hire them at all. Not a good look. Disappointed is the least I could say.; This is the supermarket we go to every week to buy fruits and vegetables. Their fruits and vegetables are very fresh. The shrimps are also of good quality.
They also have Midengao ice cream. The taste and texture of childhood.
This is a very good lifestyle supermarket.; DANIELA IS HORRIBLE!!!!! I wish I could leave zero stars. I walked into the store 15 minutes before they closed. My sister and I were looking at the cakes for my moms birthday and one of the vey nice workers there saw us and he said that if we wanted a cake , we ask the cashier and she'll get it for us. We proceeded to buy some candles and Hilda the cashier checked us out on Lane 9. She was very kind . When we asked for a cake, she called the manager Daniela on the speaker. Daniela yells from all the way across 8 registers to say in Spanish ""At this time no, it's too late, we can't give them a cake"". She was very rude, dismissive, disrespectful and unprofessional. I don't understand why they have someone like that working there. I'm calling corporate, this is unacceptable. They are obligated to help us out even if we are there 5 minutes before they close. Terrible!!!!!; I usually go to this Market once per week with my mother-in-law and my wife. The market is always very crowded, but we still go there. There is an old guy who sweeps the floor and for three times on different visits he bumps his broom into my foot even though there's no trash around me and I told him, in Spanish, what's going on? why do you keep following me through the whole store? My wife and her mom are Mexican and I am a white guy. I am starting to feel unwelcome in this store and that the older sweeper man is a RACIST toward me and that's why he keeps trying to sweep my feet even with no trash near my feet And just for this reason I'm never going back to that store. I didn't get the name of the sweeper guy, but he is an older Latino guy that always works on Wednesday afternoons when I go there.; My wife and I have been shopping at  El Super when looking for good deals on produces,meats and house hold items.  It's  a great place for Mexican products from Mexico."
H Mart Mesa,"1919 W Main St, Mesa, AZ 85201, USA",4.6,3988,,(480) 207-4560,+1 480-207-4560,https://www.hmart.com/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,,OPERATIONAL,"1919 West Main Street, Mesa",855CC47G+9R,1919 (street_number); West Main Street (route); Mesa Asian District (neighborhood); Mesa (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85201 (postal_code),The best Korean grocery store. There everything you could need. I personally love the amount of Korean skin care/makeup brands they have here because they are hard to find. The food court is good and the bakery delicious.; What a wonderful place. My kids love to go there every time we visit Phoenix. A variety of Korean/Asian products and a nice eating place too.; So many vegan options. A huge variety of vegan kimbap in the frozen sections. Many things are marked as plant based or vegan. Produce is a great price. So much soy and tofu products. After the grocery store you can go to the food court and product area. They sell the good brands of Korean sunscreen.; They have so many options in the prepared food section.  It tastes so good and great quantity for the price. I just wish there was more parking. It took us maybe about 5 minutes to get parking.; I liked the choices of items..the produce didn't seem too fresh when you look closely and employees were working hard but rude I am walking with a cane right now and they could care less more important to stock shelves. If I lived closer would drop by ever so often if I felt 💪
Melsamar Bakery,"7VH3+XPQ, Añasco, 00610, Puerto Rico",4.5,137,,(787) 826-2432,+1 787-826-2432,http://melsamarbakery.blogspot.com/p/melsamar-bakery-espino.html?m=1,Monday: 5:00 AM – 10:30 PM; Tuesday: 5:00 AM – 10:30 PM; Wednesday: 5:00 AM – 10:30 PM; Thursday: 5:00 AM – 10:30 PM; Friday: 5:00 AM – 10:30 PM; Saturday: 6:00 AM – 10:30 PM; Sunday: 6:00 AM – 10:30 PM,,OPERATIONAL,"7VH3+XPQ, Añasco",,7VH3+XPQ (plus_code); Añasco (locality); Añasco Arriba (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Food was good but pricey for the place. Go to el meson. 11 for a ham egg and cheese sandwich, qusito, and a 10oz coffee.; They make real good sandwiches; Always go here to pick up fresh & hot Bread❤; Friendly  small-home -town service with a smile. Fair prices.; Best bread in Añasco. I buy the water bread."
Jardin Centro Agricola Añasco,"7VR6+G5X, PR-402, Añasco, 00610, Puerto Rico",4.3,63,,(787) 826-8111,+1 787-826-8111,,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"7VR6+G5X, Puerto Rico 402, Añasco",,7VR6+G5X (plus_code); Puerto Rico 402 (route); Añasco (locality); Marías (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"The Best service in Anasco; Very friendly and helpful. Love this place.
Brothers fruit farm 🌴; Very attentive, bi-lingual, very good assortment of merchandise; Excellent Agro. All you need in one place. Good prices!; We went looking for a special plant 🌿 and some medicine for another plant but didn't find what we were looking for"
Col. Mendoza,"7RX8+6Q8, PR-402, Añasco, 00610, Puerto Rico",4.5,12,,,,,,,OPERATIONAL,"7RX8+6Q8, Puerto Rico 402, Añasco",,7RX8+6Q8 (plus_code); Puerto Rico 402 (route); Añasco (locality); Hatillo (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Celebrating our honeymoon in PR and trying to get around this beautiful island, I stumbled upon this beautiful place!!! At first (and I'm going to be honest) I was hesitant to go in but my wife and I did not regret it. The owner welcomed us, attended to us and treated us as if we were regulars. She is tremendous LOVE and I don't have enough expression to explain to her how I feel.

The place itself is easy to find but upon entering it is a little dark and hot (because it is PR), but the food and service are worth it.

We went in to drink and get out of the sun and ended up discovering one of the best rabbit dumplings (or pastries depending on the island) we have ever tasted. I RECOMMEND THEM TO EVERYONE!!

I finish this short and give it 4 out of 5 because the owner truly deserves it. I recommend this place!; I make it clear that they are one of the best businesses in Añasco (BO Hatillo). The beers are always super cold and delicious. The atmosphere is great for you and yours because we are family there and also friends from upbringings. Everyone who arrives doesn't want to leave. It has a billiards, bathrooms, monchiiies, fried foods, juice and soda for children, as well as a diabetic diet🤘😜 the tough ones are always loved
Att Zuly & Oscalito 🙏❣️😘; My favorite, always excellent attention!!! And cozy atmosphere.; I didn't like it very much, it's more for other types of culture; Brutal treatment. The truth is that a very quiet place."
Supermercado Mr. Special,"0 PR-402, Añasco, 00610, Puerto Rico",4.5,934,,(787) 826-2177,+1 787-826-2177,https://www.supermercadosmrspecial.com/,Monday: 6:00 AM – 9:00 PM; Tuesday: 6:00 AM – 9:00 PM; Wednesday: 6:00 AM – 9:00 PM; Thursday: 6:00 AM – 9:00 PM; Friday: 6:00 AM – 9:00 PM; Saturday: 6:00 AM – 9:00 PM; Sunday: 7:00 AM – 6:00 PM,,OPERATIONAL,"0 Puerto Rico 402, Añasco",77CJ7VQ5+FV,0 (street_number); Puerto Rico 402 (route); Añasco (locality); Marías (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Great place to buy besides food you can also find emergency (bad weather) preparations for your household or camping equipments. All great prices!!; This place is DISGUSTING! The meat area always stinks like rotting meat, I've picked up some pork chops and they're grey. The lettuce is brown and they never have watermelon. Everything is double the price that it would be at Selectos. The people that shop there are savages, always in the way and don't move even if you say excuse me. They'll be having full blown personal conversations blocking the entire aisle and they see you coming and don't move so I have to raise my voice and tell them to move. No manners. The cashiers don't smile, don't say please and thank you. They choose who to be nice to. This place is a mess, I wouldn't do your groceries here. I know it won't hurt them one bit but I will not be back. They need to shut it down or do a complete change of management.; Great grocery options,  but the security guard followed me through the store. Very offensive.

They also don't have grocery bags.

You would think they would secure those important things.; Employees in aisles, putting merchandise, won't greet people with a good dsy o morning, etc. Are not available to help disabled people when asked. Said that will call someone and disappear. It is a mess on aisles because employees have those carts in the middle of  the walking way and won't move do one eill look for brands in shelves. Really bad attitude.; Home made pastry and bread are good."
Finca Perlaborincana,"7V9F+79J, PR-430, Añasco 00610, Puerto Rico",4.4,11,,(787) 464-8026,+1 787-464-8026,,Monday: 6:30 AM – 3:00 PM; Tuesday: 6:30 AM – 3:00 PM; Wednesday: 6:30 AM – 3:00 PM; Thursday: 6:30 AM – 3:00 PM; Friday: 6:30 AM – 3:00 PM; Saturday: 6:30 – 10:00 AM; Sunday: Closed,,OPERATIONAL,"7V9F+79J, Puerto Rico 430",,7V9F+79J (plus_code); Puerto Rico 430 (route); Ovejas (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"It is a banana farm, very beautiful. Currently it was affected by Hurricane Fiona, completely flooded by the water currents of the Añasco River. It is sad to see the condition it has been left in. We hope that they can soon recover from such a regrettable loss of bananas.; Sale of bananas and yams; I like MonteVerde better; Beautiful; "
Bin Colmado & Bar,"7V5M+H56, Parcelas Aquilino, Añasco, 00610, Puerto Rico",4.3,23,,,,,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 9:00 PM; Saturday: 6:00 AM – 9:00 PM; Sunday: 6:00 AM – 5:00 PM,,OPERATIONAL,"7V5M+H56, Parcelas Aquilino, Añasco",,7V5M+H56 (plus_code); Parcelas Aquilino (route); Añasco (locality); Ovejas (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),Excellent service and really good place to have a beer with the friends; A good neighborly store where you can buy things for your home.; Not good; Nice; Family atmosphere.  Spectacular attention.  Cold beers and a variety of things at the grocery store.
B,"7VV9+6P3, Añasco 00610, Puerto Rico",4.7,44,,(787) 589-7604,+1 787-589-7604,,Monday: 9:00 AM – 4:30 PM; Tuesday: 9:00 AM – 4:30 PM; Wednesday: 9:00 AM – 4:30 PM; Thursday: 9:00 AM – 4:30 PM; Friday: 9:00 AM – 4:30 PM; Saturday: 8:30 AM – 4:30 PM; Sunday: Closed,,OPERATIONAL,7VV9+6P3,,7VV9+6P3 (plus_code); Carreras (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"OMG! This is my favorite botánica. If you need incense, candles, etc... this is your place.; Good stuff!; Great!!!; They have everything, for those who know what they are looking for, attentive service and good prices!!; Excellent variety of esoteric and botanical products, which you cannot find in other botanical stores."
The Cookhouse Company,"7VJ5+PX2, Añasco, 00610, Puerto Rico",4.7,3,,(787) 226-0696,+1 787-226-0696,,Monday: 7:00 AM – 7:30 PM; Tuesday: 7:00 AM – 7:30 PM; Wednesday: 7:00 AM – 7:30 PM; Thursday: 7:00 AM – 7:30 PM; Friday: 7:00 AM – 7:30 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 9:00 AM – 5:00 PM,,OPERATIONAL,"7VJ5+PX2, Añasco",,7VJ5+PX2 (plus_code); Añasco Pueblo (sublocality_level_1); Añasco (locality); Cuartel Primero (administrative_area_level_3); Añasco (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),; ; 
Colmado Gonzales Añasco,"Ovejas 430 KM 3.6, Añasco, 00610, Puerto Rico",3.7,3,,,,,,,OPERATIONAL,"Ovejas 430 KM 3.6, Añasco",77CJ7V4M+MH,Añasco (locality); Ovejas (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),; ; 
Salamanca,"7VQC+V29, PR-405, Añasco 00610, Puerto Rico",4.4,221,,(787) 826-0875,+1 787-826-0875,,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,1,OPERATIONAL,"7VQC+V29, Puerto Rico 405",,7VQC+V29 (plus_code); Puerto Rico 405 (route); Carreras (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Well to much wait. They take to much longer to give the order.
You order and after waiting 1 hr.  They didn't even write the order for your sandwich.  I had to go without him.  They always have a lazy chubby guy.  It is the complaint of many.  The girls work super well.  Their problem is the cashiers.  There is a short, white eyeglasses that vapes right in the box.  She doesn't know how to give change and always overcharges.  I charge 1.39 lor for a can of cooking sauce.  It's very brutal. The attention is horrible and not at all pleasant.  Just one or the other.; nice people, good service and average food. The place needs to be remodeled, wasted space and looks old and ugly.; Best Tripleta Sandwich in Añasco.; Nice friendly service, reasonable prices, ample parking space; Bread baked the way it should be. Sandwiches and pastelillos are awesomely delicious."
