Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Walmart Supercenter,"5845 W Bell Rd, Glendale, AZ 85308, USA",4,5808,,(602) 978-8205,+1 602-978-8205,https://www.walmart.com/store/1532-glendale-az/,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"5845 West Bell Road, Glendale",8559JRP8+M4,5845 (street_number); West Bell Road (route); Bell/Greenway Neighborhood (neighborhood); Glendale (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85308 (postal_code),"This dog was allowed in the store on the produce side and through the restaurant. Obviously not a service dog and was aggressive and barking. I know and respect service dogs are allowed but this is obviously not a service dog and is a disgusting health code violation to have animals around food. In addition it’s a safety issue as this was a nippy out of control dog that could harm a child.; This Walmart is very organized I was excited to see they had more than one craft isles and alot of clothing fabric and crafty tools from paint brushes to cutting glass tools  and do it yourself jewelry kits .  Not to mention the number of  workers willing to help make sure your visit is pleasant and you find everything you were in search for. Shelves nicely stocked and carts at door ready for you at the door. Parking large and plenty of places to park.; I have shopped at this store for over 25 years. I ordered through pickup last year, and an older guy came to the window, I said "" Thank you  I appreciate  this:. He came up to my window and said, "" Really, if you appreciate it then tip me"". I was so shocked I gave him money. This morning had tp pick up a last minute gift I ordered for pick up for my small granddaughter. I parked, this gentleman  came out opened my trunk and angry said,"" You were my last order and I'm giving you yours first. I looked at him and said thank you, and he shut my trunk hard. Like if he wanted a tip, I wasn't  about to give him one. He has a job because we order from pick up ! And he didn't  have to give me mine first, I could have cared less. I wasn't  going anywhere,  I'm disabled  and had my grandbabies with me. This has just been a really crappy store since you have the carts running  people over ( Happened to us on Sunday). Customer Service really isn't  there anymore !; Poor customer service & horribly run delivery service, but, it is Walmart so what can you expect.  Lazy drivers who prioritize smaller light weight higher paying items to deliver instead of something weighing more than ten pounds.  Good luck if you're mobility impaired and/or don't have transportation, you're going to be stuck waiting forever for something to get delivered even though when you checkout it says same day or next day delivery.  One order went from same day to a week later, after not being delivered the same day.  The next order was just completely skipped.; Overall, the place was clean and well stocked.

The only gripe I have is with the checkout. Lack of NFC enabled and high traffic through their POS caused paying for my stuff to take longer than grabbing it all due to ""card read errors"" from inserting.

If you go, use Walmart pay or their scan and go feature to avoid this unnecessary hassle."
Walgreens,"9220 N Thornydale Rd, Tucson, AZ 85742, USA",2.8,84,,(520) 579-9991,+1 520-579-9991,https://www.walgreens.com/locator/walgreens-9220+n+thornydale+rd-tucson-az-85742/id=3630,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,2,OPERATIONAL,"9220 North Thornydale Road, Tucson",854C9XF3+JF,9220 (street_number); North Thornydale Road (route); Park Lane (neighborhood); Tucson (locality); Pima County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85742 (postal_code),"Luis did an awesome job taking my passport photo! He was pleasant, knowledgeable, and kind. I’ve used their photo services for prints in addition to passport photos and Luis made sure I was happy with how the photos turned out before I left! I totally appreciate his attention to detail and making sure the customer is happy. I’ve been in here many times and they usually have what you’re looking for! Great stop and excellent location :); The Walgreens brand has let me down yet again. I started coming to this location whenever I was in town, and brand executives continue to disappoint me with their decisions. I was always helped by this one employee when i visited, very hardworking and friendly. Then he disappeared. Sources confirm he was fired for defending himself against a belligerent drunk man who laid hands on him when he was declined an alcohol sale. They tell me the store manager was fired, too, for this incident. The drunkard was simply banned from the location itself, no charges pressed while 2 people lost their job. Once again, I’m seeing why employees prefer fleeing WG. I fled 1.5 years ago myself, how sad to see no improvements made for the wellbeing of essential employees. No wonder locations across the board are consistently shorthanded. Someone really needs to sound the alarm about how the WG brand mistreats their employees.; They have new pharmacist there now, so I changed my rating if I could I would give them a ten star rating. They went out of their way to be helpful it was a very refreshing change from the last time I rated. So happy to be able to give props where props are due.; Thanks to Richard and Luis, they were able to expertly help me with a problem I had. Everything went smoothly and because of these young men with awesome personalities we also had some good laughs as well! Great customer service! :); This is a typical neighborhood Walgreens, albeit a little smaller than some other locations.

Staff here is hit or miss. Most are friendly enough, but there’s one here that gives off weird vibes. Other than that, the store is well stocked and pretty clean.

Wait times for prescriptions are not as bad as more centrally located locations.

Parking is pretty decent."
Walgreens,"4965 W Bell Rd, Glendale, AZ 85308, USA",3.2,107,,(602) 843-2305,+1 602-843-2305,https://www.walgreens.com/locator/walgreens-4965+w+bell+rd-glendale-az-85308/id=3049,Monday: 7:00 AM – 12:00 AM; Tuesday: 7:00 AM – 12:00 AM; Wednesday: 7:00 AM – 12:00 AM; Thursday: 7:00 AM – 12:00 AM; Friday: 7:00 AM – 12:00 AM; Saturday: 7:00 AM – 12:00 AM; Sunday: 7:00 AM – 12:00 AM,2,OPERATIONAL,"4965 West Bell Road, Glendale",8559JRQJ+CH,4965 (street_number); West Bell Road (route); Deer Valley (neighborhood); Glendale (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85308 (postal_code); 3418 (postal_code_suffix),"Love my Walgreens store. I use my points all the time and always get good deals. I also have the Walgreens app it's useful and helps you chose your items on weekly ads and coupons usage. One thing I hope they improve on the app is id wish that when purchasing your items ,that it automatically clips all your qualifies deals so that I don't have to walk around the store for over an hour. Please,please, please improve this.; Travel vaccine pharmacies are hard to find, and I love this Walgreens! My family and I went there to get a few travel vaccines (we got the prescription from our PCP, not the pharmacy.) The pharmacists there were timely, and patient with our kids.

When we called prior to our appointment, they were able to run our insurance, and give us a quote for the vaccines. The pharmacist was also patient when I asked for a print out of the vaccines for our records.

They are clean and very professional at this pharmacy. We will come here again!; I always have the best experience here. I tried the QR code for input but it didn’t work.
Shout out to Toby. He went above and beyond . Thanks so much !; When this pharmacy was a full service 24 hour shop it was amazing. But ever since Walgreens stopped meeting customer needs post pandemic, this one now opens late and then is understaffed and doesn’t have items ready. I moved all our prescriptions to this Walgreens and now I’m needing to find other option. Sadly, it will be outside of the Walgreens system.; Came in to this location and Michael was a amazing employee allowed me to exchange diapers without a receipt for another brand of diapers and gave me the remaining on a giftcard. Such a simple transaction. Thank you Michael 😊"
Walgreens,"10324 E Riggs Rd, Sun Lakes, AZ 85248, USA",2.3,28,,(480) 895-0761,+1 480-895-0761,https://www.walgreens.com/locator/walgreens-10324+e+riggs+rd-sun+lakes-az-85248/id=3669,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,2,OPERATIONAL,"10324 East Riggs Road, Sun Lakes",855C649R+G4,10324 (street_number); East Riggs Road (route); Sun Lakes (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85248 (postal_code),"Pharmacy staff was openly rude to me when I told them I came in for the flu shot. 2 of them both rolled their eyes in annoyance. One of them even loudly said that they were the same thing as the COVID one. I also scheduled it online but I assume that didn't matter since they didn't even bother to check. 46 minutes later they let the people who came in after us to get their shot instead of us. I'm never coming to this Walgreens again.; TERRIBLE... AWFUL SERVICE. Please use another Walgreens location other than Sunlakes. There is very poor communications from pharmacy employees. Customer service is unexceptable. This pharmacy service location staff needs alot of training.; Constructive criticism:
Okay as a person who used to come to the store on the behalf of others, it used to be really good. And the pharmacy to the makeup 'girl'who used to help with cosmetics . yes there was one!😀The last maybe three to four years when they laid off their old staff- meaning mature 40+ you saw a slow but declining stage of customer service start. Now maybe they have really terrible rules but I know is your staff is getting younger people in college and this is probably their first serious job either out of school or they're still in school they don't know anything about customer service. They're not well-trained and probably not educated about the medications they're handing out.  Instead of hiring college kids ( with the OK boomer mentality) you should hire people who live closer to the area actually care to have a job and are trained in pharmacy. Or start seriously screening them for attitude and aptitude . I think it's probably harder to get a job at Target than  in this Pharmacy judging by the turnover .Also maybe a course in empathy and learning how to deal with certain situations they need to learn to diffuse and handle sometimes difficult people otherwise you shouldn't be in customer face to face service.

But go ahead keep losing business and frustration SL residents. This used to be one of the friendliest drug stores I have ever encountered, and I've been around a while and while not a resident of Sun Lakes I was quite impressed back then it's only in recent years that I've seen real cs problems and that was before covid.; I made a mistake.  I transferred my medications here.  The prices I was quoted were not honored...  In fact.  they apparently go up $20 a day?  The non-english speaking pharmacist claim the prices change every day?    This place takes advantage of seniors in the neighborhood.  There is a special place in hell for this brown pharmacist.; Everytime I come in to the pharmacy for my Mom's prescription there's a problem. The technicians ignore you when your at the drive-thru.  I went there to get an rx on 3-19. One tech said she'd be right with me. The other technician just ignored the drive-thru.  I sat in it for almost 5 minutes without being offered any help. As a former employee, a Senior Tech and a Manager at Walgreens, I know customer service is VERY important. Ignoring the drive-thru and filling a prescription instead is a big no no! I came in the store and and wasn't going to yell, until the Male technician went over to the drive-thru right after they pulled up, yet he didn't bother to help me while I sat there. I also notice the pharmacists sitting on stools all the time also very unprofessional as they yell out your medication and what to do with it while sitting on the stool instead of getting up and talking directly to you in a private manor.  I also came in another time and was standing in line to be left there while 2 waiters were helped before me. Unacceptable! I was in line I should be helped before them, unless it's an emergency then I understand. There were 2 other technicians and one was just wandering around, so I made a stink about how I should of been helped.  These technicians aren't very customer service friendly.  If I had the right to move my Mom's rx's I would have her go to CVS, not Walgreens! Walgreens treats their employees terribly and it shows in their work ethic.  None of the managers or sales team are friendly either.  I have walked past both without any acknowledgement.  As a former employee and someone who greeted EVERYONE and acknowledged EVERYONE, I find it very offensive. I hate Walgreens and hope to get my Mom to switch! Too bad a once good company has gone so bad."
Sam's Club,"1462 S Pacific Ave, Yuma, AZ 85365, USA",4.4,1318,,(928) 783-3684,+1 928-783-3684,https://www.samsclub.com/club/yuma-az-sams-club/6205,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 10:00 AM – 6:00 PM,1,OPERATIONAL,"1462 South Pacific Avenue, Yuma",8547P92X+MX,1462 (street_number); South Pacific Avenue (route); Yuma Palms Regional Center (neighborhood); Yuma (locality); Yuma County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85365 (postal_code); 1733 (postal_code_suffix),"My husband and I are noticing the quality of the foods is declining. One example, the frozen bag of broccoli florets have less florets and more stem. This is the 2nd bag we bought. Another example is the size of the large eggs are more like the size of small ones. Please conduct quality control or we won't be members any longer.; My husband and I have been working with Bruce for a while now, and he is THE GUY to work with in the tech department! Because of him and his extensive knowledge, I was successfully able to upgrade my monitor to improve my gaming experience as well as upgrade our livingroom tv! Thanks, Bruce! We are NOT disappointed with our purchases and will most definitely work with you again!; Always good. No toilet paper, members Mark brand, but that's because people are idiots.; As usual we love the Sam's particularly being able to scan our purchases, pay for them and walk out the door.; Thanks to employee Jesus for going and getting a mattress cart and for loading a queen size bed on the cart and for taking it up to the front of the store for me. Excellent customer service. Excellent prices. Excellent selection."
Walgreens,"1925 E Andy Devine Ave, Kingman, AZ 86401, USA",3.3,68,,(928) 753-7766,+1 928-753-7766,https://www.walgreens.com/locator/walgreens-1925+e+andy+devine+ave-kingman-az-86401/id=12880,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,2,OPERATIONAL,"1925 East Andy Devine Avenue, Kingman",85775XV8+QQ,1925 (street_number); East Andy Devine Avenue (route); Kingman (locality); Mohave County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 86401 (postal_code),"Went to the pharmacy today. Trying to find out about my medications. After about the third time of her cutting me off, I had to ask her to please let me complete my sentence without interruption, like why am I having to ask a grown adult not to interrupt. Mind you I’m the first customer of the day, so it hasn’t been a long day. Then I used to have state insurance but now have insurance through my work. State insurance won’t let you auto refill. So I give Her my new insurance card which she puts into the system and proceeds to turn around and tell me that I still can’t get auto refills because the state insurance is listed as a secondary insurance. Then One prescription was ready but they still had to fill one so I asked how long and she said well we just opened so it’ll be a half hour and I said OK I’ll just that’s fine. I’ll come back and she said you’re gonna come back for both of them in a half hour and I responded yes and said she just hung up the phone and walked away, super rude, terrible customer service, And I might just change to the Walgreens in town and even though I’ll have to drive further at least I won’t have to deal with this rude woman; Ordered online so I could pick up in store at the photo counter. No one was at the photo counter, so I grabbed my package and took it to the register to check out. Male manager at the checkout stand. He was VERY RUDE and chastised me for retrieving my package. He said next time I had to contact the register and have a clerk called to the photo counter and that it should take less than 15 min to get someone to help me. Question? What is the purpose of ordering online then having to wait and extended period of time to pick up my order? Additionally, he said that if I ever retrieved my own package again (the one I bought and paid for), they could refuse the transaction. Not very customer friendly. Ive worked in retail for years and I HAVE NEVER treated a customer like that. And if I would have, my boss would have been all over my a$$. There are plenty of other businesses in town. I think I will start using those instead.; Kevin the evening cashier is extremely rude. Won't listen to the customer; I don't trust the automated messages about prescriptions, but that seem to be true everywhere. Good, well stocked store with staff that know the stock. It's also a place you can have deliveries from FedEx routed and foil the porch pirates, so I love that.; Automation Bad!! My medications are always late. I've driven 136 miles 3 times . Being told to pickup my medications. Each time Not ready and told to return in a day or two. Now I've been waiting 10 days for night medicine. I hope this next 136 miles they are?¿??"
Walmart Supercenter,"8151 E 32nd St, Yuma, AZ 85365, USA",4.1,4499,,(928) 344-5974,+1 928-344-5974,https://www.walmart.com/store/4325-yuma-az/,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"8151 East 32nd Street, Yuma",8547MG94+7M,8151 (street_number); East 32nd Street (route); Cielo Verde Commercial (neighborhood); Yuma (locality); Yuma County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85365 (postal_code),"I have had nothing but great experiences at this store and the employees at this location are such lovely and patient people; I've always had positive experiences in all of the departments. They're always working hard and it shows because the store is always so clean and organized, which I love. I also like the curbside pickup services too. Every person I've met from that department are always so friendly and hard-working.; The supervisor is out of control, very unprofessional. I just witnessed him yelling at his employees and another customer in the pickup area. Not sure if he can handle or be trusted around humans. I'd recommend giving him a timeout. I think it'd do everyone involved some good.; Garden department needs attention! Plants thrive if watered properly!!! Conveniently located, employees have become friends thru the years and banking nearby... What more could one want!❤️; I usually have a positive shopping experience at Walmart. While I understand the need for employees to occasionally check receipts, I was taken aback when a particular employee singled out my husband and me, inspecting our purchases and even removing a bagged tripod I had bought for DIY maternity photos. Despite me mentioning the price to help her out, she made a doubtful face and used a price machine to verify it. It was frustrating, especially since the receipt clearly showed the item name and price. Like many others have previously pointed out, If Walmart is concerned about theft, why not open more cash registers instead of relying on self-checkout?; The greeter was really nice the only thing I don't like is self checkout.If you have a lot of groceries it's hard to do self checkout. Other than that it's great."
Target,"1650 S Milton Rd, Flagstaff, AZ 86001, USA",4,631,,(928) 774-3500,+1 928-774-3500,https://www.target.com/sl/flagstaff/935,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,2,OPERATIONAL,"1650 South Milton Road, Flagstaff",857C58MR+J4,1650 (street_number); South Milton Road (route); Flagstaff (locality); Coconino County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 86001 (postal_code); 0802 (postal_code_suffix),"Visited target today at 1030 am.Every time I go to this store , it gets worse. It's a perfect example of managers not walking the floor and paying attention to their surroundings.
( See pics )
Also, they seem to go out of their way to hire as many college students as possible who exemplify younger people today ( won't do anything outside their job description or anything extra ). 3 employees walked by me, never acknowledged me or stopped to pick up anything on the floor everywhere.
I work for a Fortune 50 company. We would write the mgr on duty a warning.; Very appreciative of the managers Gage and Kyle! I was gifted a lot of diapers that were not on my registry nor did I have a receipt to them and as many know, babies go through sizes quickly. I had heard from a friend you could attempt to return them for store credit and so I did. At first, the employee who originally helped me told me unfortunately it wasn’t possible to return nor exchange but I asked to speak to a manager and Gage and Kyle were the ones who helped me make it possible so shout out to them!; NAU move in days and this place was PACKED!! The employees were doing their best you could tell. We were one of the last to move in and gather last minute items. To my surprise they still had plenty of items in stock. A few were sold out but that was no biggie. I am appreciative of the employees handling the chaos as best as they could.; Me and my sisters went into target to shop around a little bit and decided to grab some coffee from Starbucks before we left. This was 2 hours before they closed and from what I could tell there was one person working and we were the only ones in line. We stood there for a little bit as the worker was cleaning up but didn’t acknowledge our presence and continued to do whatever she was doing. We moved closer to the front to hopefully grab her attention and she stared at the computer and then back at us. She finally decided to say “how can I help you”. She was pretty short and not friendly at all. Her face said it all before I even began to order. My friend approaches me and goes under the black divider and the worker shouts “You’re not aloud to go under there!” Doesn’t try to be nice about it at all. Needless to say I’ve never experienced a worker with such a bad attitude taking it out on customers. I’m not one to write reviews but I also work in the food industry and would never ignore a customer waiting. A simple “I’ll be right with you” should’ve been said.; This generation is a joke of employers. They sit there at customer service on there chair don’t even get up to greet you , I felt like I was disturbing her . Employees just walk on past you with out asking if you are finding everything! I got more respect from the older lady that said excuse me as she walked past me and she was a worker ."
Walmart Supercenter,"2601 E Huntington Dr, Flagstaff, AZ 86004, USA",3.9,5514,,(928) 774-3409,+1 928-774-3409,https://www.walmart.com/store/4252-flagstaff-az/,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"2601 East Huntington Drive, Flagstaff",857C59XP+R6,2601 (street_number); East Huntington Drive (route); Flagstaff (locality); Coconino County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 86004 (postal_code),"Super Busy Super Walmart. There's nice pretend overnight parking. Grand Canyon calling! Newer, clean, and friendly.; Probably one of the worst Walmarts you can visit. The couple times I have had to stop here when passing through, the staff is either just straight up rude for no reason, or unhelpful. The actual store itself is overall nice as far as appearance, and the one saving grace is the manager called me after leaving a bad survey one time.

Definitely will not be stopping at this Walmart again; I only buy a limited number of items here, mostly food, because of the prices.
As everyone knows, if you want to save money, this is the place to go. Sometimes the prices are even better than what you can find online (Amazon).
This is a HUGE store, so it has nearly everything you might be looking for.
Easy parking. Easy in and out of the lot.
Probably the best place in Flagstaff for travelers needing to stock up while on a journey.; Friendly staff, all with a smile, and well organized store!
Parking lot is NOT idea for a larger rig. I would do 38’ or less. If the parking lot is full it’s hard to find a spot to park.

Found this review helpful? Give us a thumbs up and hit that follow button to see more reviews!; So cool Flagstaff finally has a WM Supercenter!! A lot of panhandler and homeless overnight RV and van parkers here, however."
Walgreens,"1150 W 8th St, Yuma, AZ 85364, USA",3.8,32,,(928) 783-6834,+1 928-783-6834,https://www.walgreens.com/locator/walgreens-1150+w+8th+st-yuma-az-85364/id=2611,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,2,OPERATIONAL,"1150 West 8th Street, Yuma",8547P978+GG,1150 (street_number); West 8th Street (route); Yuma (locality); Yuma County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85364 (postal_code),"I had a wonderful experience today at Walgreens. The lovely workers helped me out a lot. Especially Esmeralda ;); AVOID THIS PLACE IF YOU TRAVEL!  I'm a retiree and full-time RV'er from New York.  We've traveled all over the U.S. and NEVER had a problem getting monthly prescriptions filled ANYWHERE but here!  The pharmacist refused to fill them ""because the prescribing doctor is more than 50 miles away."" WHAT?! This caused me and my doctor a lot of inconvenience which is not necessary with 21st century technology!!  Get with it!  Seniors go to warm places in the winter.
*****Side note: On my way out of the store, a man walking behind me had overheard the whole ordeal and said, ""I've had the same problem with her.  I finally bought a house here, so it's not a problem anymore.******; The store is clean and neat, and the cashier is nice, but on two different occasions, with two different doctors, the doctors' offices said they did not receive a request to refill a prescription while the pharmacy insisted they had sent the request.  Walgreens sees  no need to take any action as they see no problem here.; Doris in photos has amazing customer service.  She helps navigate online orders, and her work is first rate.  They are my Go To for Christmas gifts because of her work!; Thanks Miguel and Dev for saving the day!  You two rock!"
Walgreens,"785 S Cooper Rd, Gilbert, AZ 85233, USA",3.1,132,,(480) 497-5434,+1 480-497-5434,https://www.walgreens.com/locator/walgreens-785+s+cooper+rd-gilbert-az-85233/id=3008,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,2,OPERATIONAL,"785 South Cooper Road, Gilbert",855C85PV+9F,785 (street_number); South Cooper Road (route); Gilbert (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85233 (postal_code),"Is this Walgreen's pharmacy understaffed? Was on hold close to 40 minutes, late Friday afternoon. When someone in pharmacy picked up the phone they put me right back on hold, without acknowledging. Called back later, early to mid-evening. Was put on hold for 10 minutes too, before I spoke to someone live.; The pharmacy here has plummeted to rock bottom and decided to start digging. Ever time I go here people are abandoning the wait line because it is taking so long to get through. I waited 30 minutes behind one car in the drive through and while I waited 2 cars pulled up and eventually abandoned the line along with me. This a completely unacceptable fiasco.; My 1 year old grand daughter had croup. An after work trip to All Kids Urgent care where the NP there was rude and condesending gave a paper prescription that had to be hand delivered to a pharmacy, only wait an hour at least to fill it (they wouldn't call it in)! After sitting in line behind 8 other cars at the Walgreens on Greenfield(because its the only 24 hr one), the car had only moved two spots because two pulled out and left disgusted. No one would answer the phone at that location. I called the Cooper/Warner location where I get my own prescriptions filled and the Pharmacist on duty was George. He was super helpful and nice. I explained our situation. Single Mom, one baby sick with croup/stridor and another school age child that needed to get to bed. He said bring it over and I will get it filled before ten but I'm backed up here too. She brought it right over to him and came here and fed the baby, gathered her other child and is headed home at 9pm. Thank you to George... and Walgreens hang on to this guy!; Walgreens advertises COVID Vaccine to childern, this is anti-science.  This response is know to result in higher all cause mortality. What does this make Walgreens?; Most disrespectful manager that honestly looks like someone who would murder you and then when he talks to you it confirms your thoughts as his tone and attitude is gruff and rude. Stay away from this store if you want to feel safe while shopping."
Walmart Neighborhood Market,"14200 W Indian School Rd, Goodyear, AZ 85395, USA",4.2,1042,,(623) 935-7007,+1 623-935-7007,https://www.walmart.com/store/3604-goodyear-az/,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"14200 West Indian School Road, Goodyear",8559FJPP+V8,14200 (street_number); West Indian School Road (route); Goodyear (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85395 (postal_code),"Awful. We get delivery every week….and every week the deli sliced cheese is a disaster.  Broken pieces and all stuck together.  Do better Walmart! This is awful! I will be asking for a refund EVERY TIME my cheese looks like this.; I did an online pickup order today and it was horrible! The guy threw my groceries in my car. He put two bags of potatoes on top of my chips and crushed them. He put my milk jug upside down and it was thrown in there as well which crushed my cereal box but luckily the cereal was fruity pebbles so it didn’t damage the cereal. Thank goodness the milk didn’t leak out! My food was not at proper temperature. I feel like it was sitting out for a while and if that wasn’t enough there were missing items, out of date supposed fresh dill, and an open package of pork chops leaking all over the bag it was in. Horrible, horrible horrible customer service. I am so upset. How can people be so rude and inefficient?; Terrible and very rude customer service provided at the self checkout stand. I was checking out a few items and one of my items required and associate sign off. The associate was busy on her phone and when I called for her attention, she then began yelling out directions on how I should proceed. The item required verification and sing-off from the employee, which I tried explaining and was met with attitude and terrible customer service. I tried reaching out to the store manager Christopher via phone but was ignored and given the runaround. Overall, a terrible experience and awful customer service.; The layout is NOT optimal for people moving around.  Several times I was blocked in an aisle by just one person with their cart.  Good deals are hit or miss.  Only one cashier lane open with human.; When you go to check out you will be greeted with no lanes open and be told to go to self check out because they are short staffed.
Then you glance around and see 3 to 5 workers standing around doing nothing. Please steer clear of this store. Works are suppose to help you not tell you to help yourself."
Walmart Supercenter,"755 S 20th Ave, Safford, AZ 85546, USA",3.8,2390,,(928) 428-7990,+1 928-428-7990,https://www.walmart.com/store/1149-safford-az/,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"755 South 20th Avenue, Safford",854GR7M9+4V,755 (street_number); South 20th Avenue (route); Safford (locality); Graham County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85546 (postal_code),"Only this low because theres been multiple times where a specific employee is very rude. One time when shopping the store was closing in 10 minutes i was rushing to grab some batteries but when i was about to grab them she screamed HEY THE STORES CLOSING WHAT THE HELL ARE YOU DOING!? I replied grabbing batteries and they said you better hurry up you got 10 minutes till you’re out. Havent seen her in a while so i think. She wait or was fired. The other employees seem to try a lot to be very helpful and its very nice. But corporate is not very friendly.; Horrible Horrible. Management is rude. No wonder the turn over rate is so high. I will be calling corporate. Look at all the carts not gathered up.; This store has 2 managers that have no business being in management. I had trouble with the pharmacy , so I asked the. 4 help. What a mistake.  They belittleed me and put me down. Then, because I was upset because I was expecting them to do something to help. So they called the police on me even though I was in the right! They made me leave the store and I hadn't had any water far a long time and it was hot that day, and I was on my bike.; There security is a joke Everytime I walk into that store he's following me he's stopped me not once but twice and saw I payed for my items I told him the next time im filing a law suit on wal-mart and himself for decfmation of my character and harassment .....  Just like the law enforcement here using harassment  saying there enforcing the law no there profiling  and there harassing it's a joke it's getting bad In graham county.....  I can't even ride into town wout being stopped and harassed now I cant even go into Walmart wout being follówed when. Ís énough enough the next person that violates my rights will feel my rath...,,; I love this walmart. If management reads this. Just wanted you to know  There is a tow truck company that keeps going up and down the aisles harassing customers and picking up vehicles."
